"LOCATION","Country","SEX","Sex","AGE","Age","TIME","Time","Value","Flag Codes","Flags"
"DEU","Germany","W","Women","60_64","60 to 64","2007","2007",2175204,,
"DEU","Germany","W","Women","60_64","60 to 64","2008","2008",2155886,,
"DEU","Germany","W","Women","60_64","60 to 64","2009","2009",2169439,,
"DEU","Germany","W","Women","60_64","60 to 64","2010","2010",2276792,,
"DEU","Germany","W","Women","60_64","60 to 64","2011","2011",2406447,,
"DEU","Germany","W","Women","60_64","60 to 64","2012","2012",2514142,,
"DEU","Germany","W","Women","60_64","60 to 64","2013","2013",2587396,,
"DEU","Germany","W","Women","60_64","60 to 64","2014","2014",2634295,,
"DEU","Germany","W","Women","60_64","60 to 64","2015","2015",2661823,,
"DEU","Germany","W","Women","60_64","60 to 64","2016","2016",2690311,,
"DEU","Germany","W","Women","60_64","60 to 64","2017","2017",2727444,,
"DEU","Germany","W","Women","60_64","60 to 64","2018","2018",2772627,,
"DEU","Germany","W","Women","60_64","60 to 64","2019","2019",2833254,,
"DEU","Germany","W","Women","60_64","60 to 64","2020","2020",2909948,,
"DEU","Germany","M","Men","60_64","60 to 64","1990","1990",1995772,,
"DEU","Germany","M","Men","60_64","60 to 64","1991","1991",2057469,,
"DEU","Germany","M","Men","60_64","60 to 64","1992","1992",2080181,,
"DEU","Germany","M","Men","60_64","60 to 64","1993","1993",2064882,,
"DEU","Germany","M","Men","60_64","60 to 64","1994","1994",2074243,,
"DEU","Germany","M","Men","60_64","60 to 64","1995","1995",2140322,,
"DEU","Germany","M","Men","60_64","60 to 64","1996","1996",2234703,,
"DEU","Germany","M","Men","60_64","60 to 64","1997","1997",2356442,,
"DEU","Germany","M","Men","60_64","60 to 64","1998","1998",2505015,,
"DEU","Germany","M","Men","60_64","60 to 64","1999","1999",2646566,,
"DEU","Germany","M","Men","60_64","60 to 64","2000","2000",2753345,,
"DEU","Germany","M","Men","60_64","60 to 64","2001","2001",2824688,,
"DEU","Germany","M","Men","60_64","60 to 64","2002","2002",2814226,,
"DEU","Germany","M","Men","60_64","60 to 64","2003","2003",2735525,,
"DEU","Germany","M","Men","60_64","60 to 64","2004","2004",2622510,,
"DEU","Germany","M","Men","60_64","60 to 64","2005","2005",2424310,,
"DEU","Germany","M","Men","60_64","60 to 64","2006","2006",2204898,,
"DEU","Germany","M","Men","60_64","60 to 64","2007","2007",2102235,,
"DEU","Germany","M","Men","60_64","60 to 64","2008","2008",2083945,,
"DEU","Germany","M","Men","60_64","60 to 64","2009","2009",2098724,,
"DEU","Germany","M","Men","60_64","60 to 64","2010","2010",2201726,,
"DEU","Germany","M","Men","60_64","60 to 64","2011","2011",2302427,,
"DEU","Germany","M","Men","60_64","60 to 64","2012","2012",2396445,,
"DEU","Germany","M","Men","60_64","60 to 64","2013","2013",2454881,,
"DEU","Germany","M","Men","60_64","60 to 64","2014","2014",2489668,,
"DEU","Germany","M","Men","60_64","60 to 64","2015","2015",2515694,,
"DEU","Germany","M","Men","60_64","60 to 64","2016","2016",2551357,,
"DEU","Germany","M","Men","60_64","60 to 64","2017","2017",2600724,,
"DEU","Germany","M","Men","60_64","60 to 64","2018","2018",2661858,,
"DEU","Germany","M","Men","60_64","60 to 64","2019","2019",2737589,,
"DEU","Germany","M","Men","60_64","60 to 64","2020","2020",2823007,,
"DEU","Germany","T","Total","60_64","60 to 64","1990","1990",4319916,,
"DEU","Germany","T","Total","60_64","60 to 64","1991","1991",4352001,,
"DEU","Germany","T","Total","60_64","60 to 64","1992","1992",4337573,,
"DEU","Germany","T","Total","60_64","60 to 64","1993","1993",4278012,,
"DEU","Germany","T","Total","60_64","60 to 64","1994","1994",4282530,,
"DEU","Germany","T","Total","60_64","60 to 64","1995","1995",4404378,,
"DEU","Germany","T","Total","60_64","60 to 64","1996","1996",4587883,,
"DEU","Germany","T","Total","60_64","60 to 64","1997","1997",4829720,,
"DEU","Germany","T","Total","60_64","60 to 64","1998","1998",5127743,,
"DEU","Germany","T","Total","60_64","60 to 64","1999","1999",5412399,,
"DEU","Germany","T","Total","60_64","60 to 64","2000","2000",5624030,,
"DEU","Germany","T","Total","60_64","60 to 64","2001","2001",5761886,,
"DEU","Germany","T","Total","60_64","60 to 64","2002","2002",5734587,,
"DEU","Germany","T","Total","60_64","60 to 64","2003","2003",5570012,,
"DEU","Germany","T","Total","60_64","60 to 64","2004","2004",5337116,,
"DEU","Germany","T","Total","60_64","60 to 64","2005","2005",4933901,,
"DEU","Germany","T","Total","60_64","60 to 64","2006","2006",4486986,,
"DEU","Germany","T","Total","60_64","60 to 64","2007","2007",4277439,,
"DEU","Germany","T","Total","60_64","60 to 64","2008","2008",4239831,,
"DEU","Germany","T","Total","60_64","60 to 64","2009","2009",4268163,,
"DEU","Germany","T","Total","60_64","60 to 64","2010","2010",4478518,,
"DEU","Germany","T","Total","60_64","60 to 64","2011","2011",4708874,,
"DEU","Germany","T","Total","60_64","60 to 64","2012","2012",4910587,,
"DEU","Germany","T","Total","60_64","60 to 64","2013","2013",5042277,,
"DEU","Germany","T","Total","60_64","60 to 64","2014","2014",5123963,,
"DEU","Germany","T","Total","60_64","60 to 64","2015","2015",5177517,,
"DEU","Germany","T","Total","60_64","60 to 64","2016","2016",5241668,,
"DEU","Germany","T","Total","60_64","60 to 64","2017","2017",5328168,,
"DEU","Germany","T","Total","60_64","60 to 64","2018","2018",5434485,,
"DEU","Germany","T","Total","60_64","60 to 64","2019","2019",5570843,,
"DEU","Germany","T","Total","60_64","60 to 64","2020","2020",5732955,,
"DEU","Germany","W","Women","65_69","65 to 69","1990","1990",2397571,,
"DEU","Germany","W","Women","65_69","65 to 69","1991","1991",2341000,,
"DEU","Germany","W","Women","65_69","65 to 69","1992","1992",2285528,,
"DEU","Germany","W","Women","65_69","65 to 69","1993","1993",2256828,,
"DEU","Germany","W","Women","65_69","65 to 69","1994","1994",2244115,,
"DEU","Germany","W","Women","65_69","65 to 69","1995","1995",2226504,,
"DEU","Germany","W","Women","65_69","65 to 69","1996","1996",2197605,,
"DEU","Germany","W","Women","65_69","65 to 69","1997","1997",2159845,,
"DEU","Germany","W","Women","65_69","65 to 69","1998","1998",2114100,,
"DEU","Germany","W","Women","65_69","65 to 69","1999","1999",2107900,,
"DEU","Germany","W","Women","65_69","65 to 69","2000","2000",2162240,,
"DEU","Germany","W","Women","65_69","65 to 69","2001","2001",2250601,,
"DEU","Germany","W","Women","65_69","65 to 69","2002","2002",2370373,,
"DEU","Germany","W","Women","65_69","65 to 69","2003","2003",2518428,,
"DEU","Germany","W","Women","65_69","65 to 69","2004","2004",2659141,,
"DEU","Germany","W","Women","65_69","65 to 69","2005","2005",2761730,,
"DEU","Germany","W","Women","65_69","65 to 69","2006","2006",2826103,,
"DEU","Germany","W","Women","65_69","65 to 69","2007","2007",2808591,,
"DEU","Germany","W","Women","65_69","65 to 69","2008","2008",2723354,,
"DEU","Germany","W","Women","65_69","65 to 69","2009","2009",2605032,,
"DEU","Germany","W","Women","65_69","65 to 69","2010","2010",2405471,,
"DEU","Germany","W","Women","65_69","65 to 69","2011","2011",2164150,,
"DEU","Germany","W","Women","65_69","65 to 69","2012","2012",2062706,,
"DEU","Germany","W","Women","65_69","65 to 69","2013","2013",2045804,,
"DEU","Germany","W","Women","65_69","65 to 69","2014","2014",2061784,,
"DEU","Germany","W","Women","65_69","65 to 69","2015","2015",2167243,,
"DEU","Germany","W","Women","65_69","65 to 69","2016","2016",2314128,,
"DEU","Germany","W","Women","65_69","65 to 69","2017","2017",2418117,,
"DEU","Germany","W","Women","65_69","65 to 69","2018","2018",2488203,,
"DEU","Germany","W","Women","65_69","65 to 69","2019","2019",2531683,,
"DEU","Germany","W","Women","65_69","65 to 69","2020","2020",2555910,,
"DEU","Germany","M","Men","65_69","65 to 69","1990","1990",1463228,,
"DEU","Germany","M","Men","65_69","65 to 69","1991","1991",1478181,,
"DEU","Germany","M","Men","65_69","65 to 69","1992","1992",1513945,,
"DEU","Germany","M","Men","65_69","65 to 69","1993","1993",1594888,,
"DEU","Germany","M","Men","65_69","65 to 69","1994","1994",1699838,,
"DEU","Germany","M","Men","65_69","65 to 69","1995","1995",1786340,,
"DEU","Germany","M","Men","65_69","65 to 69","1996","1996",1839339,,
"DEU","Germany","M","Men","65_69","65 to 69","1997","1997",1858078,,
"DEU","Germany","M","Men","65_69","65 to 69","1998","1998",1843899,,
"DEU","Germany","M","Men","65_69","65 to 69","1999","1999",1856097,,
"DEU","Germany","M","Men","65_69","65 to 69","2000","2000",1922690,,
"DEU","Germany","M","Men","65_69","65 to 69","2001","2001",2016900,,
"DEU","Germany","M","Men","65_69","65 to 69","2002","2002",2137219,,
"DEU","Germany","M","Men","65_69","65 to 69","2003","2003",2281309,,
"DEU","Germany","M","Men","65_69","65 to 69","2004","2004",2417748,,
"DEU","Germany","M","Men","65_69","65 to 69","2005","2005",2521180,,
"DEU","Germany","M","Men","65_69","65 to 69","2006","2006",2590685,,
"DEU","Germany","M","Men","65_69","65 to 69","2007","2007",2583009,,
"DEU","Germany","M","Men","65_69","65 to 69","2008","2008",2510936,,
"DEU","Germany","M","Men","65_69","65 to 69","2009","2009",2407500,,
"DEU","Germany","M","Men","65_69","65 to 69","2010","2010",2225739,,
"DEU","Germany","M","Men","65_69","65 to 69","2011","2011",1990767,,
"DEU","Germany","M","Men","65_69","65 to 69","2012","2012",1899722,,
"DEU","Germany","M","Men","65_69","65 to 69","2013","2013",1886452,,
"DEU","Germany","M","Men","65_69","65 to 69","2014","2014",1904860,,
"DEU","Germany","M","Men","65_69","65 to 69","2015","2015",2003145,,
"DEU","Germany","M","Men","65_69","65 to 69","2016","2016",2133465,,
"DEU","Germany","M","Men","65_69","65 to 69","2017","2017",2219378,,
"DEU","Germany","M","Men","65_69","65 to 69","2018","2018",2271893,,
"DEU","Germany","M","Men","65_69","65 to 69","2019","2019",2302079,,
"DEU","Germany","M","Men","65_69","65 to 69","2020","2020",2323158,,
"DEU","Germany","T","Total","65_69","65 to 69","1990","1990",3860799,,
"DEU","Germany","T","Total","65_69","65 to 69","1991","1991",3819181,,
"DEU","Germany","T","Total","65_69","65 to 69","1992","1992",3799473,,
"DEU","Germany","T","Total","65_69","65 to 69","1993","1993",3851716,,
"DEU","Germany","T","Total","65_69","65 to 69","1994","1994",3943953,,
"DEU","Germany","T","Total","65_69","65 to 69","1995","1995",4012844,,
"DEU","Germany","T","Total","65_69","65 to 69","1996","1996",4036944,,
"DEU","Germany","T","Total","65_69","65 to 69","1997","1997",4017923,,
"DEU","Germany","T","Total","65_69","65 to 69","1998","1998",3957999,,
"DEU","Germany","T","Total","65_69","65 to 69","1999","1999",3963997,,
"DEU","Germany","T","Total","65_69","65 to 69","2000","2000",4084930,,
"DEU","Germany","T","Total","65_69","65 to 69","2001","2001",4267501,,
"DEU","Germany","T","Total","65_69","65 to 69","2002","2002",4507592,,
"DEU","Germany","T","Total","65_69","65 to 69","2003","2003",4799737,,
"DEU","Germany","T","Total","65_69","65 to 69","2004","2004",5076889,,
"DEU","Germany","T","Total","65_69","65 to 69","2005","2005",5282910,,
"DEU","Germany","T","Total","65_69","65 to 69","2006","2006",5416788,,
"DEU","Germany","T","Total","65_69","65 to 69","2007","2007",5391600,,
"DEU","Germany","T","Total","65_69","65 to 69","2008","2008",5234290,,
"DEU","Germany","T","Total","65_69","65 to 69","2009","2009",5012532,,
"DEU","Germany","T","Total","65_69","65 to 69","2010","2010",4631210,,
"DEU","Germany","T","Total","65_69","65 to 69","2011","2011",4154917,,
"DEU","Germany","T","Total","65_69","65 to 69","2012","2012",3962428,,
"DEU","Germany","T","Total","65_69","65 to 69","2013","2013",3932256,,
"DEU","Germany","T","Total","65_69","65 to 69","2014","2014",3966644,,
"DEU","Germany","T","Total","65_69","65 to 69","2015","2015",4170388,,
"DEU","Germany","T","Total","65_69","65 to 69","2016","2016",4447593,,
"DEU","Germany","T","Total","65_69","65 to 69","2017","2017",4637495,,
"DEU","Germany","T","Total","65_69","65 to 69","2018","2018",4760096,,
"DEU","Germany","T","Total","65_69","65 to 69","2019","2019",4833762,,
"DEU","Germany","T","Total","65_69","65 to 69","2020","2020",4879068,,
"DEU","Germany","W","Women","70_74","70 to 74","1990","1990",1489258,,
"DEU","Germany","W","Women","70_74","70 to 74","1991","1991",1670755,,
"DEU","Germany","W","Women","70_74","70 to 74","1992","1992",1885051,,
"DEU","Germany","W","Women","70_74","70 to 74","1993","1993",2076409,,
"DEU","Germany","W","Women","70_74","70 to 74","1994","1994",2190931,,
"DEU","Germany","W","Women","70_74","70 to 74","1995","1995",2199015,,
"DEU","Germany","W","Women","70_74","70 to 74","1996","1996",2152801,,
"DEU","Germany","W","Women","70_74","70 to 74","1997","1997",2106320,,
"DEU","Germany","W","Women","70_74","70 to 74","1998","1998",2082297,,
"DEU","Germany","W","Women","70_74","70 to 74","1999","1999",2072728,,
"DEU","Germany","W","Women","70_74","70 to 74","2000","2000",2059570,,
"DEU","Germany","W","Women","70_74","70 to 74","2001","2001",2036315,,
"DEU","Germany","W","Women","70_74","70 to 74","2002","2002",2004711,,
"DEU","Germany","W","Women","70_74","70 to 74","2003","2003",1965086,,
"DEU","Germany","W","Women","70_74","70 to 74","2004","2004",1962497,,
"DEU","Germany","W","Women","70_74","70 to 74","2005","2005",2018287,,
"DEU","Germany","W","Women","70_74","70 to 74","2006","2006",2106272,,
"DEU","Germany","W","Women","70_74","70 to 74","2007","2007",2222465,,
"DEU","Germany","W","Women","70_74","70 to 74","2008","2008",2363865,,
"DEU","Germany","W","Women","70_74","70 to 74","2009","2009",2497579,,
"DEU","Germany","W","Women","70_74","70 to 74","2010","2010",2596619,,
"DEU","Germany","W","Women","70_74","70 to 74","2011","2011",2641373,,
"DEU","Germany","W","Women","70_74","70 to 74","2012","2012",2624927,,
"DEU","Germany","W","Women","70_74","70 to 74","2013","2013",2543355,,
"DEU","Germany","W","Women","70_74","70 to 74","2014","2014",2432158,,
"DEU","Germany","W","Women","70_74","70 to 74","2015","2015",2244088,,
"DEU","Germany","W","Women","70_74","70 to 74","2016","2016",2036522,,
"DEU","Germany","W","Women","70_74","70 to 74","2017","2017",1939319,,
"DEU","Germany","W","Women","70_74","70 to 74","2018","2018",1922038,,
"DEU","Germany","W","Women","70_74","70 to 74","2019","2019",1936237,,
"DEU","Germany","W","Women","70_74","70 to 74","2020","2020",2034686,,
"DEU","Germany","M","Men","70_74","70 to 74","1990","1990",813618,,
